1407715200,589.61366,595.36446,572.76593,572.76593,0.47791402,11
1407801600,572.76593,579.99771,566.99001,579.99771,3.81911972,15
1407888000,571.70103,571.70103,531.63618,535.08056,4.34921159,47
1407974400,535.00001,553.8341,501.0,523.75872,31.82821682,256
1408060800,525.0,530.0,501.0,529.99999,23.95719955,195
1408147200,501.1,529.85,500.0,503.52,11.01070929,115
1408233600,514.0,539.99462,500.0,500.0,2.65133722,32
1408320000,500.00001,505.0,455.0,455.0,28.54967639,112
1408406400,479.99799,500.5,460.3,474.02001,77.75579152,356
1408492800,495.0,530.0,477.0,530.0,13.53052555,142
1408579200,530.0,530.0,500.00642,505.0,4.62139148,10
1408665600,529.96506,529.96506,482.21557,529.95385,9.62058564,22
1408752000,529.95437,529.95437,482.27458,524.99999,0.563896,9
1408838400,524.87999,524.87999,524.87999,524.87999,0.7,1
1408924800,500.0,524.87998,490.10042,516.11742,26.86,244
1409097600,524.85421,524.85421,524.85358,524.85358,1.312091,3
1409184000,495.08275,495.08275,495.08275,495.08275,0.02382,1
1409270400,524.78733,524.87551,524.78733,524.87543,0.517827,7
1409356800,495.25973,524.76998,495.25973,524.26603,0.45841051,3
1409443200,495.26149,509.98296,490.5,509.98296,5.61203945,36
1409529600,490.01,490.01,490.01,490.01,0.09953429,1
1409616000,524.76939,524.76939,524.76939,524.76939,0.00003811,1
1409788800,475.00156,475.00651,475.00081,475.00651,3.41005838,37
1409961600,524.77,524.77,524.77,524.77,0.176851,1
1410048000,500.0,500.0,480.00001,480.00001,1.24003,6
1410134400,524.77,524.77,465.00143,488.76711,41.14063936,245
1410220800,465.00415,475.0,465.00415,475.0,0.50774803,2
1410307200,475.00001,475.00001,475.00001,475.00001,0.02,2
1410393600,475.00013,475.00013,475.0,475.0,1.01078477,6
1410566400,474.76999,474.77,474.76999,474.77,0.14916,5
1410652800,490.0,490.0,490.0,490.0,0.21201223,2
1410739200,475.00001,475.00001,465.00781,465.00781,3.07923263,4
1410825600,499.98933,527.99987,465.0,465.00001,2.76320289,15
1410912000,465.00001,465.00001,445.00001,445.00001,5.14001826,57
1410998400,455.99999,503.18147,400.0,503.18147,18.12199892,166
